1.008313059806823730e+00,1.008686423301696777e+00,0.000000000000000000e+00
9.931201934814453125e-01,9.921705722808837891e-01,0.000000000000000000e+00
1.007263302803039551e+00,1.005675673484802246e+00,0.000000000000000000e+00
1.023245692253112793e+00,1.022154450416564941e+00,0.000000000000000000e+00
1.042029738426208496e+00,1.041145324707031250e+00,0.000000000000000000e+00
1.053147435188293457e+00,1.045704245567321777e+00,0.000000000000000000e+00
1.074873805046081543e+00,1.070029139518737793e+00,0.000000000000000000e+00
1.074778318405151367e+00,1.067532420158386230e+00,0.000000000000000000e+00
1.085729241371154785e+00,1.077166318893432617e+00,0.000000000000000000e+00
1.059324264526367188e+00,1.050002098083496094e+00,0.000000000000000000e+00
1.074117064476013184e+00,1.069205164909362793e+00,0.000000000000000000e+00
1.070621252059936523e+00,1.068282604217529297e+00,0.000000000000000000e+00
1.060867428779602051e+00,1.057019233703613281e+00,0.000000000000000000e+00
1.067795991897583008e+00,1.061690449714660645e+00,0.000000000000000000e+00
1.059185862541198730e+00,1.052445530891418457e+00,0.000000000000000000e+00
1.087982177734375000e+00,1.086166977882385254e+00,0.000000000000000000e+00
1.113538861274719238e+00,1.110420465469360352e+00,0.000000000000000000e+00
1.104008436203002930e+00,1.099133729934692383e+00,0.000000000000000000e+00
1.112642526626586914e+00,1.110459208488464355e+00,0.000000000000000000e+00
1.127931237220764160e+00,1.125707864761352539e+00,0.000000000000000000e+00
1.116009116172790527e+00,1.112162709236145020e+00,0.000000000000000000e+00
1.078872084617614746e+00,1.076259851455688477e+00,0.000000000000000000e+00
1.090965509414672852e+00,1.095576167106628418e+00,0.000000000000000000e+00
1.105900883674621582e+00,1.110458374023437500e+00,0.000000000000000000e+00
1.135618090629577637e+00,1.136785864830017090e+00,0.000000000000000000e+00
1.101564526557922363e+00,1.105678915977478027e+00,0.000000000000000000e+00
1.092248082160949707e+00,1.096040129661560059e+00,0.000000000000000000e+00
1.095629572868347168e+00,1.093912363052368164e+00,0.000000000000000000e+00
1.093493700027465820e+00,1.092534184455871582e+00,0.000000000000000000e+00
1.080429077148437500e+00,1.079989433288574219e+00,0.000000000000000000e+00
1.125517368316650391e+00,1.128469347953796387e+00,0.000000000000000000e+00
1.172236919403076172e+00,1.176180481910705566e+00,0.000000000000000000e+00
1.204918861389160156e+00,1.204003810882568359e+00,0.000000000000000000e+00
1.227140188217163086e+00,1.232961773872375488e+00,0.000000000000000000e+00
1.220952153205871582e+00,1.224766492843627930e+00,0.000000000000000000e+00
1.221034884452819824e+00,1.223661422729492188e+00,0.000000000000000000e+00
1.267069220542907715e+00,1.270222306251525879e+00,0.000000000000000000e+00
1.242039322853088379e+00,1.240746378898620605e+00,0.000000000000000000e+00
1.200083017349243164e+00,1.196847200393676758e+00,0.000000000000000000e+00
1.139705181121826172e+00,1.141312718391418457e+00,0.000000000000000000e+00
