5.659320950508117676e-01,5.445368289947509766e-01,0.000000000000000000e+00
1.303492188453674316e-01,1.248145177960395813e-01,0.000000000000000000e+00
9.571035951375961304e-02,9.314309805631637573e-02,0.000000000000000000e+00
8.452170342206954956e-02,8.364509791135787964e-02,0.000000000000000000e+00
8.316356688737869263e-02,7.961169630289077759e-02,0.000000000000000000e+00
8.421722799539566040e-02,8.126900345087051392e-02,0.000000000000000000e+00
6.212079152464866638e-02,6.134087219834327698e-02,0.000000000000000000e+00
1.139741763472557068e-01,1.144309192895889282e-01,0.000000000000000000e+00
8.968330919742584229e-02,8.732964098453521729e-02,0.000000000000000000e+00
6.648246198892593384e-02,6.855945289134979248e-02,0.000000000000000000e+00
6.002849712967872620e-02,6.055568531155586243e-02,0.000000000000000000e+00
7.099321484565734863e-02,7.001244276762008667e-02,0.000000000000000000e+00
9.159330278635025024e-02,9.025003761053085327e-02,0.000000000000000000e+00
7.347247749567031860e-02,7.437467575073242188e-02,0.000000000000000000e+00
7.577592879533767700e-02,7.544702291488647461e-02,0.000000000000000000e+00
4.759452864527702332e-02,4.852158576250076294e-02,0.000000000000000000e+00
7.502263039350509644e-02,7.335819303989410400e-02,0.000000000000000000e+00
6.499584764242172241e-02,6.583033502101898193e-02,0.000000000000000000e+00
6.818472594022750854e-02,6.694492697715759277e-02,0.000000000000000000e+00
5.286714807152748108e-02,5.597706139087677002e-02,0.000000000000000000e+00
5.070444568991661072e-02,5.337666720151901245e-02,0.000000000000000000e+00
6.069258973002433777e-02,6.704616546630859375e-02,0.000000000000000000e+00
4.841490834951400757e-02,4.995163902640342712e-02,0.000000000000000000e+00
4.988447204232215881e-02,5.250475183129310608e-02,0.000000000000000000e+00
6.043003126978874207e-02,6.126582995057106018e-02,0.000000000000000000e+00
5.356635898351669312e-02,5.442038923501968384e-02,0.000000000000000000e+00
5.156417563557624817e-02,5.269905924797058105e-02,0.000000000000000000e+00
5.629144608974456787e-02,5.604212731122970581e-02,0.000000000000000000e+00
6.224436685442924500e-02,6.524426490068435669e-02,0.000000000000000000e+00
5.215710029006004333e-02,5.370800942182540894e-02,0.000000000000000000e+00
4.726032912731170654e-02,4.887986183166503906e-02,0.000000000000000000e+00
5.061665177345275879e-02,5.301067233085632324e-02,0.000000000000000000e+00
5.167145282030105591e-02,5.444018542766571045e-02,0.000000000000000000e+00
5.712507292628288269e-02,5.847860872745513916e-02,0.000000000000000000e+00
4.999766498804092407e-02,5.296587944030761719e-02,0.000000000000000000e+00
5.340971425175666809e-02,5.482556670904159546e-02,0.000000000000000000e+00
5.304484441876411438e-02,5.424175783991813660e-02,0.000000000000000000e+00
7.095529884099960327e-02,7.484946399927139282e-02,0.000000000000000000e+00
5.878739804029464722e-02,6.237630173563957214e-02,0.000000000000000000e+00
5.494078621268272400e-02,5.576990544795989990e-02,0.000000000000000000e+00
