7.142614722251892090e-01,6.710114479064941406e-01,0.000000000000000000e+00
7.080018520355224609e-01,6.655187606811523438e-01,0.000000000000000000e+00
7.125286459922790527e-01,6.736097931861877441e-01,0.000000000000000000e+00
7.006100416183471680e-01,6.613706946372985840e-01,0.000000000000000000e+00
6.999396681785583496e-01,6.590655446052551270e-01,0.000000000000000000e+00
6.982007026672363281e-01,6.575571298599243164e-01,0.000000000000000000e+00
6.991668939590454102e-01,6.591371893882751465e-01,0.000000000000000000e+00
6.939629316329956055e-01,6.527501940727233887e-01,0.000000000000000000e+00
6.688125133514404297e-01,6.278906464576721191e-01,0.000000000000000000e+00
6.720348596572875977e-01,6.369338631629943848e-01,0.000000000000000000e+00
6.808127760887145996e-01,6.387174129486083984e-01,0.000000000000000000e+00
6.636583209037780762e-01,6.299564242362976074e-01,0.000000000000000000e+00
6.630496978759765625e-01,6.241582632064819336e-01,0.000000000000000000e+00
6.587114334106445312e-01,6.089140772819519043e-01,0.000000000000000000e+00
6.625323295593261719e-01,6.212688684463500977e-01,0.000000000000000000e+00
6.380762457847595215e-01,6.035185456275939941e-01,0.000000000000000000e+00
6.540963649749755859e-01,6.245077848434448242e-01,0.000000000000000000e+00
6.879401206970214844e-01,6.519291996955871582e-01,0.000000000000000000e+00
6.210680007934570312e-01,5.885722637176513672e-01,0.000000000000000000e+00
6.673165559768676758e-01,6.271051764488220215e-01,0.000000000000000000e+00
6.410043835639953613e-01,5.987378954887390137e-01,0.000000000000000000e+00
6.356861591339111328e-01,5.982776284217834473e-01,0.000000000000000000e+00
6.220963597297668457e-01,6.022853851318359375e-01,0.000000000000000000e+00
6.528043150901794434e-01,6.450588703155517578e-01,0.000000000000000000e+00
6.432990431785583496e-01,6.162459850311279297e-01,0.000000000000000000e+00
6.291492581367492676e-01,5.972346663475036621e-01,0.000000000000000000e+00
6.134406924247741699e-01,5.771156549453735352e-01,0.000000000000000000e+00
6.125757098197937012e-01,5.832234621047973633e-01,0.000000000000000000e+00
6.233434081077575684e-01,6.052665710449218750e-01,0.000000000000000000e+00
6.289200186729431152e-01,5.930117964744567871e-01,0.000000000000000000e+00
6.053166389465332031e-01,5.797444581985473633e-01,0.000000000000000000e+00
6.076335310935974121e-01,5.930791497230529785e-01,0.000000000000000000e+00
6.218177676200866699e-01,5.985698699951171875e-01,0.000000000000000000e+00
6.117134690284729004e-01,5.980909466743469238e-01,0.000000000000000000e+00
5.971933007240295410e-01,5.745671987533569336e-01,0.000000000000000000e+00
6.123599410057067871e-01,5.680058598518371582e-01,0.000000000000000000e+00
6.050535440444946289e-01,5.760247111320495605e-01,0.000000000000000000e+00
6.123584508895874023e-01,5.906878709793090820e-01,0.000000000000000000e+00
5.925795435905456543e-01,5.623688101768493652e-01,0.000000000000000000e+00
6.156507134437561035e-01,6.105595231056213379e-01,0.000000000000000000e+00
